SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDF,242,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for TA_F_DAY, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,242,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,243,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_POT
CL-SDF,243,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,243,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming, potential (top of atmosphere), average from half-hourly data"
CL-SDF,243,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,244,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F_MDS
CL-SDF,244,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,244,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming, gapfilled using MDS (negative values set to zero, e.g., negative values from instrumentation noise). Average from half-hourly data"
CL-SDF,244,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,244,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
CL-SDF,244,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,245,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F_MDS_QC
CL-SDF,245,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,245,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for SW_IN_F_MDS. Fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,245,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,246,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_ERA
CL-SDF,246,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,246,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming, downscaled from ERA, linearly regressed using measured only site data (negative values set to zero). Average from half-hourly data"
CL-SDF,246,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,246,GRP_VAR_INFO,VAR_INFO_MODEL,RAD-Pyrrad-SW+LW
CL-SDF,246,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,247,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F
