SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,243,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_POT
AR-CCg,243,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,243,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming, potential (top of atmosphere), average from half-hourly data"
AR-CCg,243,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,244,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F_MDS
AR-CCg,244,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,244,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming, gapfilled using MDS (negative values set to zero, e.g., negative values from instrumentation noise). Average from half-hourly data"
AR-CCg,244,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,245,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F_MDS_QC
AR-CCg,245,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,245,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for SW_IN_F_MDS. Fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,245,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,246,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_ERA
AR-CCg,246,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,246,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming, downscaled from ERA, linearly regressed using measured only site data (negative values set to zero). Average from half-hourly data"
AR-CCg,246,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,247,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F
AR-CCg,247,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,247,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Shortwave radiation, incoming consolidated from SW_IN_F_MDS and SW_IN_ERA (negative values set to zero). Average from half-hourly data"
AR-CCg,247,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,248,GRP_VAR_INFO,VAR_INFO_VARNAME,SW_IN_F_QC
AR-CCg,248,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,248,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for SW_IN_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,248,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,249,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F_MDS
AR-CCg,249,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,249,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, gapfilled using MDS. Average from half-hourly data"
AR-CCg,249,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,250,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_F_MDS_QC
AR-CCg,250,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
